timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623609159639;821;Initialisasi;200;OK;Sharp Games 1-953;text;TRUE;;991;617;1;1;https://sharpauviluck.id/tampan.php;821;0;385
1623609160640;1355;Initialisasi;200;OK;Sharp Games 1-954;text;TRUE;;989;589;2;2;https://sharpauviluck.id/tampan.php;1355;0;393
1623609161640;793;Initialisasi;200;OK;Sharp Games 1-955;text;TRUE;;985;625;1;1;https://sharpauviluck.id/tampan.php;793;0;381
1623609162639;1359;Initialisasi;200;OK;Sharp Games 1-956;text;TRUE;;985;629;2;2;https://sharpauviluck.id/tampan.php;1359;0;396
1623609163638;1354;Initialisasi;200;OK;Sharp Games 1-957;text;TRUE;;991;601;2;2;https://sharpauviluck.id/tampan.php;1354;0;393
1623609164639;1315;Initialisasi;200;OK;Sharp Games 1-958;text;TRUE;;989;625;2;2;https://sharpauviluck.id/tampan.php;1315;0;385
1623609165641;1222;Initialisasi;200;OK;Sharp Games 1-959;text;TRUE;;985;621;2;2;https://sharpauviluck.id/tampan.php;1222;0;412
1623609166639;1350;Initialisasi;200;OK;Sharp Games 1-960;text;TRUE;;987;617;2;2;https://sharpauviluck.id/tampan.php;1346;0;392
1623609167638;1346;Initialisasi;200;OK;Sharp Games 1-961;text;TRUE;;985;605;2;2;https://sharpauviluck.id/tampan.php;1346;0;404
1623609168640;1340;Initialisasi;200;OK;Sharp Games 1-962;text;TRUE;;993;593;2;2;https://sharpauviluck.id/tampan.php;1340;0;400
1623609169641;1329;Initialisasi;200;OK;Sharp Games 1-963;text;TRUE;;987;617;2;2;https://sharpauviluck.id/tampan.php;1329;0;395
1623609170641;1353;Initialisasi;200;OK;Sharp Games 1-964;text;TRUE;;981;597;2;2;https://sharpauviluck.id/tampan.php;1353;0;398
1623609171640;1314;Initialisasi;200;OK;Sharp Games 1-965;text;TRUE;;991;629;2;2;https://sharpauviluck.id/tampan.php;1313;0;384
1623609172640;813;Initialisasi;200;OK;Sharp Games 1-966;text;TRUE;;989;593;1;1;https://sharpauviluck.id/tampan.php;813;0;384
1623609173639;1335;Initialisasi;200;OK;Sharp Games 1-967;text;TRUE;;981;617;2;2;https://sharpauviluck.id/tampan.php;1335;0;400
1623609174638;1341;Initialisasi;200;OK;Sharp Games 1-968;text;TRUE;;987;609;2;2;https://sharpauviluck.id/tampan.php;1338;0;387
1623609175639;1334;Initialisasi;200;OK;Sharp Games 1-969;text;TRUE;;985;589;2;2;https://sharpauviluck.id/tampan.php;1334;0;385
1623609176639;1368;Initialisasi;200;OK;Sharp Games 1-970;text;TRUE;;985;621;2;2;https://sharpauviluck.id/tampan.php;1368;0;406
1623609177638;1377;Initialisasi;200;OK;Sharp Games 1-971;text;TRUE;;991;589;2;2;https://sharpauviluck.id/tampan.php;1377;0;404
1623609178639;1361;Initialisasi;200;OK;Sharp Games 1-972;text;TRUE;;983;593;2;2;https://sharpauviluck.id/tampan.php;1359;0;401
1623609179640;1375;Initialisasi;200;OK;Sharp Games 1-973;text;TRUE;;987;613;2;2;https://sharpauviluck.id/tampan.php;1375;0;400
1623609180639;1391;Initialisasi;200;OK;Sharp Games 1-974;text;TRUE;;993;609;2;2;https://sharpauviluck.id/tampan.php;1391;0;401
1623609181639;1331;Initialisasi;200;OK;Sharp Games 1-975;text;TRUE;;989;621;2;2;https://sharpauviluck.id/tampan.php;1331;0;394
1623609182653;927;Initialisasi;200;OK;Sharp Games 1-976;text;TRUE;;987;621;1;1;https://sharpauviluck.id/tampan.php;927;0;400
1623609183644;1312;Initialisasi;200;OK;Sharp Games 1-977;text;TRUE;;985;605;2;2;https://sharpauviluck.id/tampan.php;1311;0;384
1623609184639;1369;Initialisasi;200;OK;Sharp Games 1-978;text;TRUE;;989;593;2;2;https://sharpauviluck.id/tampan.php;1366;0;405
1623609185639;1392;Initialisasi;200;OK;Sharp Games 1-979;text;TRUE;;983;601;2;2;https://sharpauviluck.id/tampan.php;1392;0;401
1623609186639;1343;Initialisasi;200;OK;Sharp Games 1-980;text;TRUE;;991;613;2;2;https://sharpauviluck.id/tampan.php;1343;0;387
1623609187640;825;Initialisasi;200;OK;Sharp Games 1-981;text;TRUE;;979;613;1;1;https://sharpauviluck.id/tampan.php;824;0;399
